S.No,name,title,male,culture,dateOfBirth,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,popularity,isAlive
1133,Jon Redfort,Ser,0,Valemen,,,,,House Redfort,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1134,Jon Wylde,Ser,1,,,,,,House Wylde,Elyana Vypren,0,1,1,1,0,,,,1.0,1,1,,0,0.160535117056856,1
1135,Jonos Stark,King in the North,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1136,Jonos Frey,,0,,291.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,14.0,0,0.0535117056856187,1
1137,Jonnel Stark,Winterfell,1,,,,,,House Stark,Robyn Ryswell,0,1,0,0,0,,,,1.0,1,1,,0,0.127090301003344,1
1138,Joramun,King-Beyond-the-Wall,1,Free Folk,,,,,,,0,1,1,0,0,,,,,0,1,,0,0.0635451505016722,1
1139,Jorah Stark,King in the North,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1140,Jonothor Darry,Ser,1,,,,,,House Darry,,0,0,1,1,0,,,,,0,1,,1,0.0468227424749163,0
1141,Jorelle Mormont,,0,Northmen,278.0,,,,House Mormont,,0,0,0,1,1,,,,,0,0,27.0,0,0.040133779264214,1
1142,Jyana,,0,Crannogmen,,,,,House Reed,Howland Reed,0,0,0,1,1,,,,1.0,1,0,,0,0.020066889632107,1
1143,Joy Hill,,0,,288.0,,,,House Lannister,,1,1,1,1,1,,,,,0,0,17.0,0,0.103678929765886,1
1144,Jyanna Frey,,0,,,,,,House Frey,Benfrey Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.0501672240802675,1
1145,Kaeth,Grand Maester,1,,175.0,,,,,,0,0,1,1,0,,,,,0,1,82.0,0,0.260869565217391,0
1146,Jynessa Blackmont,,0,Dornish,,,,,House Blackmont,,0,0,1,1,0,,,,,0,0,,0,0.020066889632107,1
1147,Karlon Stark,Karl's Hold,1,Northmen,,,,,House Stark,,0,0,1,0,0,,,,,0,1,,0,0.0167224080267558,1
1148,Kedge Whiteye,,1,,251.0,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,54.0,0,0.0367892976588628,1
1149,Kennos of Kayce,Ser,1,,,,,,House Kenning of Kayce,,0,0,1,1,1,,,,,0,1,,0,0.0334448160535117,1
1150,Kezmya,Cupbearer,0,Ghiscari,,,,,House of Pahl,,0,0,0,0,1,,,,,0,1,,0,0.0167224080267558,1
1151,Kyra,,1,,280.0,,,,House Stark,,1,1,0,1,1,,,,,0,0,20.0,0,0.0535117056856187,0
1152,Kyra Frey,,0,,262.0,,,,House Frey,Garse Goodbrook,0,1,1,1,0,,,,1.0,1,0,43.0,0,0.0668896321070234,1
1153,Lambert Turnberry,Ser,1,,,,,,House Turnberry,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1154,Lark,,1,Sistermen,,,,,Night's Watch,,0,1,1,0,0,,,,,0,0,,0,0.040133779264214,0
1155,Larence Snow,,1,Northmen,286.0,,,,House Hornwood,,0,1,1,1,0,,,,,0,0,19.0,0,0.060200668896321,1
1156,Larra Blackmont,Blackmont,0,Dornish,,,,,House Blackmont,,0,0,1,1,1,,,,,0,1,,0,0.0267558528428093,1
1157,Lanna Lannister,,0,,,,,,House Lannister,Antario Jast,0,0,1,1,1,,,,1.0,1,0,,0,0.0735785953177257,1
1158,Leathers,Master-at-Arms,1,Wildling,259.0,,,,Night's Watch,,0,0,0,0,1,,,,,0,1,46.0,0,0.0501672240802675,1
1159,Left Hand Lew,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0167224080267558,1
1160,Leo Lefford,Golden Tooth,1,,,,,,House Lefford,,1,1,1,1,1,,,,,0,1,,0,0.0568561872909698,0
1161,Leo Blackbar,Ser,1,,,,,,House Blackbar,Olene Tyrell,0,0,1,1,0,,,,1.0,1,1,,0,0.127090301003344,1
1162,Leona Woolfield,,0,,,,,,House Woolfield,Wylis Manderly,0,0,0,1,1,,,,1.0,1,0,,0,0.0468227424749163,1
1163,Leonette Fossoway,Lady,0,,,,,,House Fossoway,Garlan Tyrell,0,0,1,1,1,,,,1.0,1,1,,0,0.17391304347826,1
1164,Leonella Lefford,,0,,,,,,House Lefford,Lothar Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.0802675585284281,1
1165,Lester Morrigen,Lord of Crows Nest,0,,,,,,House Morrigen,,0,0,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1166,Lewys the Fishwife,,0,,,,,,House Baratheon of Dragonstone,,0,0,0,0,0,,,,,0,0,,0,0.0,1
1167,Lewys Lydden,Lord of the Deep Den,0,,,,,,House Lydden,,1,1,1,1,1,,,,,0,1,,0,0.0367892976588628,1
1168,Leslyn Haigh,Ser,0,,,,,,House Haigh,Perriane Frey,0,1,1,1,1,,,,1.0,1,1,,0,0.0869565217391304,1
1169,Lomas Estermont,Ser,0,Stormlands,,,,,House Estermont,,0,1,1,1,1,,,,,0,1,,0,0.0334448160535117,1
1170,Lorent Marbrand,Ser,1,Westerman,,,,,House Marbrand,,0,0,0,0,0,,,,,0,1,,0,0.0735785953177257,0
1171,Loreza Sand,,0,Dorne,293.0,,,,House Martell,,0,0,1,1,1,,,,,0,0,12.0,1,0.107023411371237,1
1172,Lothar Mallery,Lord,0,,,,,,House Mallery,,1,0,1,0,0,,,,,0,1,,0,0.0167224080267558,0
1173,Lucas Corbray,Ser,0,,,,,,House Corbray,,0,0,0,1,1,,,,,0,1,,0,0.0133779264214046,1
1174,Lucas Codd,,0,Ironborn,,,,,House Codd,,0,0,0,1,1,,,,,0,0,,0,0.0234113712374581,1
1175,Luceon Frey,Septon,1,,249.0,,,,Faith of the Seven,,0,1,1,1,1,,,,,0,0,56.0,0,0.0769230769230769,1
1176,Lucias Vypren,Lord,1,,,,,,House Vypren,Lythene Frey,0,1,1,1,1,,,,1.0,1,1,,0,0.163879598662207,1
1177,Lucos Chyttering,Lord,1,,283.0,,,,House Chyttering,,0,0,1,1,0,,,,,0,1,22.0,0,0.020066889632107,1
1178,Lucion Lannister,Ser,0,,,,,,House Lannister,,0,0,1,1,1,,,,,0,1,,0,0.0668896321070234,1
1179,Luthor Tyrell,Lord Paramount of the Mander,1,Reach,,,,,House Tyrell,Olenna Redwyne,0,0,1,0,0,,,,1.0,1,1,,1,0.170568561872909,1
1180,Lyanna Mormont,,1,Northmen,290.0,,,,House Mormont,,0,0,0,1,1,,,,,0,0,15.0,1,0.0568561872909698,1
1181,Lyessa Flint,Widow's Watch,0,Northmen,,,,,House Flint of Widow's Watch,,0,1,1,1,1,,,,,0,1,,0,0.0367892976588628,1
1182,Lyman Beesbury,Master of coin,1,,48.0,,,,House Beesbury,,0,0,0,0,0,,,,,0,1,81.0,0,0.260869565217391,0
1183,Lymond Goodbrook,Lord,1,,,,,,House Goodbrook,,0,0,1,1,1,,,,,0,1,,0,0.0267558528428093,1
1184,Lyman Darry,Lord of Darry,0,,290.0,,,,House Darry,,1,1,0,0,0,,,,,0,1,9.0,0,0.0568561872909698,0
1185,Lymond Lychester,Castle Lychester,1,Rivermen,,,,,House Lychester,,0,0,1,1,0,,,,,0,1,,0,0.0234113712374581,1
1186,Lymond Vikary,Ser,1,,,,,,House Vikary,,0,1,1,1,1,,,,,0,1,,0,0.0267558528428093,1
1187,Lyonel Selmy,Ser,1,,,,,,House Selmy,,0,0,1,0,0,,,,,0,1,,0,0.0167224080267558,1
1188,Aggo,,0,Dothraki,,,,,House Targaryen,,1,1,1,1,1,,,,,0,0,,0,0.133779264214046,1
1189,Alys Karstark,,0,Northmen,284.0,,,,House Karstark,Sigorn,0,0,1,1,1,,,,1.0,1,0,21.0,0,0.157190635451505,1
1190,Cleos Frey,Ser,1,,258.0,,,,House Frey,Jeyne Darry,1,1,1,1,1,,,,1.0,1,1,41.0,0,0.247491638795986,0
1191,Dontos Hollard,Ser,1,,261.0,,,,House Hollard,,1,1,1,1,0,,,,,0,1,39.0,0,0.23076923076923,0
1192,Craster,,1,Free Folk,,,,,,,0,1,1,1,1,,,,,0,0,,0,0.170568561872909,0
1193,Dale Seaworth,Wraith,1,,,,,,House Seaworth,,0,1,1,1,1,,,,,0,1,,0,0.0702341137123745,0
1194,Denys Mallister,Ser,1,,245.0,,,,House Mallister,,1,1,1,1,1,,,,,0,1,60.0,0,0.130434782608695,1
1195,Edric Storm,,1,,287.0,,,,House Baratheon,,1,1,1,1,1,,,,,0,0,18.0,0,0.284280936454849,1
1196,Hosteen Frey,Ser,1,,249.0,,,,House Frey,Bellena Hawick,1,1,1,1,1,,,,1.0,1,1,56.0,0,0.274247491638795,1
1197,Lyonel Corbray,Heart's Home,1,,260.0,,,,House Corbray,,0,0,0,1,1,,,,,0,1,45.0,0,0.0802675585284281,1
1198,Lyonel Frey,Ser,0,,259.0,,,,House Frey of Riverrun,Melesa Crakehall,0,1,1,1,1,,,,1.0,1,1,46.0,0,0.0635451505016722,1
1199,Lyonel Strong,Harrenhal,1,,,,,,House Strong,1st: unknown2nd: unknown3rd: unknown,0,0,0,0,0,,,,1.0,1,1,,0,0.334448160535117,0
1200,Lythene Frey,,0,,251.0,,,,House Frey,Lucias Vypren,0,1,1,1,1,,,,1.0,1,0,54.0,0,0.160535117056856,1
1201,Lyra Mormont,,0,Northmen,277.0,,,,House Mormont,,0,0,0,1,1,,,,,0,0,28.0,0,0.040133779264214,1
1202,Maegelle Frey,,0,,249.0,,,,House Frey,Dafyn Vance,0,1,1,1,0,,,,1.0,1,0,56.0,0,0.107023411371237,1
1203,Mallador Locke,Ser,1,,,,,,Night's Watch,,0,1,1,0,0,,,,,0,1,,0,0.0267558528428093,0
1204,Malwyn Frey,,1,,284.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,21.0,0,0.137123745819397,1
1205,Manfrey Martell,Ser,0,Dornishmen,,,,,House Martell,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1206,Margot Lannister,Starpike,0,,,,,,House Lannister,Titus Peake,0,0,1,1,1,,,,1.0,1,1,,0,0.020066889632107,1
1207,Maric Seaworth,Oarmaster,1,,,,,,House Seaworth,,0,1,1,1,1,,,,,0,1,,0,0.0635451505016722,0
1208,Marianne Vance,,0,,262.0,,,,House Vance,,0,1,1,1,0,,,,,0,0,43.0,0,0.103678929765886,1
1209,Mariya Darry,,0,,,,,,House Darry,Merrett Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.190635451505016,1
1210,Marissa Frey,,0,,286.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,19.0,0,0.160535117056856,1
1211,Maron Martell,Prince of Dorne,1,Dornish,,,,,House Martell,Daenerys Targaryen,0,0,0,1,1,,,,1.0,1,1,,5,0.0367892976588628,1
1212,Maron Volmark,Volmark,1,Ironborn,283.0,,,,House Volmark,,0,0,1,1,1,,,,,0,1,22.0,0,0.0434782608695652,1
1213,Marq Rankenfell,Lord Commander of the Night's Watch,1,,,,,,Night's Watch,,0,0,1,0,0,,,,,0,1,,0,0.0501672240802675,1
1214,Marsella Waynwood,,0,,,,,,House Waynwood,Stevron Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.0969899665551839,1
1215,Matarys Targaryen,Prince,1,,184.0,,,,House Targaryen,,0,0,0,0,0,,,,,0,1,25.0,0,0.100334448160535,0
1216,Martyn Rivers,,0,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,0,0.0301003344481605,1
1217,Martyn Lannister,,1,,285.0,,,,House Lannister,,0,1,1,1,1,,,,,0,0,20.0,5,0.137123745819397,1
1218,Marwyn Belmore,Ser,1,,,,,,House Belmore,,0,1,1,1,0,,,,,0,1,,0,0.0234113712374581,1
1219,Mathis Frey,,0,,294.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0.0836120401337792,1
1220,Matthar,,1,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0.0234113712374581,1
1221,Mawney,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0234113712374581,0
1222,Medgar Tully,Lord Paramount of the Trident,1,Rivermen,,,,,House Tully,,0,0,0,0,0,,,,,0,1,,0,0.0167224080267558,0
1223,Medger Cerwyn,Cerwyn,1,Northmen,,,,,House Cerwyn,,1,1,0,0,0,,,,,0,1,,1,0.0635451505016722,0
1224,Megga Tyrell,,0,,286.0,,,,House Tyrell,,0,0,1,1,1,,,,,0,0,19.0,0,0.153846153846153,1
1225,Meldred Merlyn,Lord of Pebbleton,0,Ironborn,,,,,House Merlyn,,0,1,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1226,Melesa Crakehall,,0,,,,,,House Crakehall,Lyonel Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.0501672240802675,1
1227,Melara Crane,,0,,,,,,House Crane,Alester Florent,0,1,1,1,0,,,,0.0,1,0,,0,0.0668896321070234,1
1228,Melessa Florent,,0,,,,,,House Florent,Randyll Tarly,0,1,1,1,0,,,,1.0,1,0,,0,0.0869565217391304,1
1229,Mellara Rivers,,0,,,,,,House Frey,,0,1,1,1,1,,,,,0,0,,0,0.0167224080267558,1
1230,Melwyn Sarsfield,Ser,1,,,,,,House Sarsfield,Shierle Swyft,0,0,1,1,0,,,,1.0,1,1,,0,0.0301003344481605,1
1231,Melwys Rivers,Maester,0,,,,,,,,0,1,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1232,Meredyth Crane,,0,,,,,,House Crane,,0,0,1,1,1,,,,,0,0,,0,0.0301003344481605,1
1233,Merianne Frey,,0,,288.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,17.0,0,0.0836120401337792,1
1234,Merlon Crakehall,Ser,1,,,,,,House Crakehall,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1235,Mezzara,Cupbearer,1,Ghiscari,,,,,House of Merreq,,0,0,0,0,1,,,,,0,1,,0,0.0167224080267558,1
1236,Mina Tyrell,,0,,,,,,House Tyrell,Paxter Redwyne,1,1,1,1,1,,,,1.0,1,0,,0,0.163879598662207,1
1237,Moelle,Septa,0,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.0301003344481605,1
1238,Monterys Velaryon,Lord of the Tides,1,,293.0,,,,House Velaryon,,0,0,1,1,0,,,,,0,1,12.0,0,0.020066889632107,1
1239,Moredo Prestayn,Tradesman-Captain,1,Braavosi,,,,,,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1240,Monford Velaryon,Lord of the Tides,1,Valyrian,,,,,House Velaryon,,0,1,1,0,0,,,,,0,1,,0,0.0234113712374581,0
1241,Moribald Chester,Greenshield,0,,,,,,House Chester,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
1242,Morton Waynwood,Ser,1,,,,,,House Waynwood,,1,1,1,1,1,,,,,0,1,,0,0.0367892976588628,1
1243,Morya Frey,Lady,0,,268.0,,,,House Frey,Flement Brax,0,1,1,1,1,,,,1.0,1,1,37.0,0,0.120401337792642,1
1244,Mullin,Maester,0,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1245,Moryn Tyrell,,1,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0.140468227424749,1
1246,Munda,,1,Free Folk,,,,,,Longspear Ryk,0,0,1,1,1,,,,1.0,1,0,,0,0.0267558528428093,1
1247,Muttering Bill,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.020066889632107,0
1248,Mushroom,,1,,,,,,House Targaryen,,0,0,0,0,0,,,,,0,0,,0,0.0468227424749163,1
1249,Murmison,Septon,1,,,,,,Faith of the Seven,,0,0,1,0,0,,,,,0,0,,0,0.31438127090301,0
1250,Mylenda Caron,,1,,258.0,,,,House Caron,Petyr Frey,0,1,1,1,0,,,,0.0,1,0,47.0,0,0.107023411371237,1
1251,Myles Smallwood,Hand of the King,1,,,,,,House Smallwood,,0,0,1,0,0,,,,,0,1,,0,0.167224080267558,1
1252,Myles Mooton,Ser,1,,,,,,House Mooton,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,0
1253,Myria Jordayne,,1,Dornish,,,,,House Jordayne,,0,0,1,1,1,,,,,0,0,,0,0.0133779264214046,1
1254,Myles Manwoody,Ser,1,,,,,,House Manwoody,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1255,Mysaria,Mistress of whisperers,0,Lysene,,,,,,,0,0,0,0,0,,,,,0,1,,0,0.0133779264214046,1
1256,Myrielle Lannister,,0,,,,,,House Lannister,,1,1,1,1,1,,,,,0,0,,0,0.0702341137123745,1
1257,Noho Dimittis,,1,Braavosi,,,,,Iron Bank of Braavos,,0,0,0,1,1,,,,,0,0,,0,0.0133779264214046,1
1258,Norne Goodbrother,Shatterstone,0,Ironborn,,,,,House Goodbrother of Shatterstone,,0,1,1,1,1,,,,,0,1,,0,0.020066889632107,1
1259,Norbert Vance,Lord of Atranta,1,,,,,,House Vance of Atranta,,0,0,1,1,1,,,,,0,1,,0,0.0367892976588628,1
1260,Nymella Toland,Ghost Hill,0,Dornish,,,,,House Toland,,0,0,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1261,Nysterica,Septa,0,,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0267558528428093,1
1262,Ollidor,Septon,1,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.0167224080267558,1
1263,Ollo Lophand,,1,Tyroshi,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0367892976588628,0
1264,Olyvar Frey,,1,,281.0,,,,House Frey,,1,1,1,1,1,,,,,0,0,24.0,1,0.0836120401337792,1
1265,Omer Blackberry,,0,,,,,,House Blackberry,,0,0,1,1,1,,,,,0,0,,0,0.0234113712374581,1
1266,Olymer Tyrell,Ser,1,,,,,,House Tyrell,Lysa Meadows,0,0,1,1,0,,,,1.0,1,1,,0,0.130434782608695,1
1267,Ondrew Locke,Lord of Oldcastle,1,Northmen,,,,,House Locke,,0,1,1,1,1,,,,,0,1,,0,0.0367892976588628,1
1268,Orbert Caswell,Lord Commander of the Night's Watch,1,,,,,,House Caswell,,0,0,0,1,0,,,,,0,1,,0,0.0568561872909698,0
1269,Ordello,Magister of Pentos,0,Pentoshi,,,,,,,0,0,0,0,1,,,,,0,1,,0,0.0133779264214046,0
1270,Omer Florent,Maester,0,,,,,,,,0,1,1,1,0,,,,,0,1,,0,0.0702341137123745,1
1271,Orland of Oldtown,,1,,,,,,House Baratheon of King's Landing,,0,0,1,1,1,,,,,0,0,,0,0.0066889632107023,1
1272,Ormond Yronwood,Yronwood,0,,,,,,House Yronwood,,0,0,0,0,0,,,,,0,1,,0,0.0,1
1273,Orphan Oss,,0,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0234113712374581,0
1274,Osbert Serry,Lord of Southshield,0,,,,,,House Serry,,0,0,0,1,1,,,,,0,1,,0,0.0267558528428093,1
1275,Osmund Frey,,0,,297.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,8.0,0,0.0501672240802675,1
1276,Oswell Kettleblack,,1,,,,,,House Kettleblack,,0,0,1,1,1,,,,,0,0,,0,0.0568561872909698,1
1277,Ossifer Plumm,Lord,1,,,,,,House Plumm,Elaena Targaryen,0,0,1,1,1,,,,0.0,1,1,,0,0.0869565217391304,0
1278,Otho Bracken,Ser,1,,,,,,House Bracken,,0,0,0,0,0,,,,,0,1,,0,0.0267558528428093,1
1279,Ottyn Wythers,Ser,0,,230.0,,,,House Wythers,,0,1,1,0,0,,,,,0,1,69.0,0,0.0434782608695652,0
1280,Owen Norrey,,0,Northern mountain clans,,,,,House Norrey,,0,0,1,1,0,,,,,0,0,,0,0.0301003344481605,0
1281,Pate of the Blue Fork,Ser,1,,,,,,House Frey,Amerei Frey,0,1,1,1,0,,,,1.0,1,1,,0,0.170568561872909,0
1282,Patrek Mallister,,1,,,,,,House Mallister,,1,1,1,1,1,,,,,0,0,,0,0.0769230769230769,1
1283,Patrek Vance,,0,,264.0,,,,House Vance,,0,1,1,1,0,,,,,0,0,41.0,0,0.103678929765886,1
1284,Perriane Frey,,0,,241.0,,,,House Haigh,Leslyn Haigh,0,1,1,1,1,,,,1.0,1,0,64.0,0,0.0735785953177257,1
1285,Perra Frey,,0,,294.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0.100334448160535,1
1286,Perwyn Frey,Ser,1,,269.0,,,,House Frey,,1,1,1,1,1,,,,,0,1,36.0,0,0.0836120401337792,1
1287,Philip Foote,Ser,1,,,,,,House Foote,,0,1,1,0,1,,,,,0,1,,0,0.0501672240802675,1
1288,Philip Plumm,Lord,1,,,,,,House Plumm,,0,0,1,1,1,,,,,0,1,,0,0.0301003344481605,1
1289,Pono,KhalKo (formerly),0,Dothraki,,,,,,,1,1,1,1,1,,,,,0,1,,0,0.060200668896321,1
1290,Qarro Volentin,First Sword of Braavos,0,Braavosi,,,,,,,0,0,0,1,0,,,,,0,1,,0,0.0133779264214046,1
1291,Qarlton Chelsted,Master of Coin,1,,,,,,House Chelsted,,0,0,1,1,0,,,,,0,1,,0,0.357859531772575,0
1292,Lord Commander Qorgyle,Lord Commander of the Night's Watch,1,,,,,,House Qorgyle,,0,0,1,0,0,,,,,0,1,,0,0.0668896321070234,0
1293,Quent,,1,northmen,,,,,House Stark,,1,1,1,1,0,,,,,0,0,,0,0.0234113712374581,1
1294,Quenten Banefort,Banefort,1,,,,,,House Banefort,,1,0,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1295,Quenton Hightower,Hightower,1,,,,,,House Hightower,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
1296,Quentyn Ball,Ser,1,,,,,,House Ball,,0,0,0,0,0,,,,,0,1,,0,0.0668896321070234,0
1297,Quentyn Qorgyle,Sandstone,0,,,,,,House Qorgyle,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1298,Quincy Cox,Serthe Knight of Saltpans,1,,,,,,House Cox,,0,0,0,1,0,,,,,0,1,,0,0.0334448160535117,1
1299,Ragwyle,,0,Free folk,,,,,,,0,1,1,1,1,,,,,0,0,,0,0.0100334448160535,1
1300,Ralf Kenning,CastellanCommander,1,Ironborn,,,,,House Kenning of Harlaw,,0,0,0,1,1,,,,,0,1,,0,0.0468227424749163,0
1301,Raymun Redbeard,King-Beyond-the-Wall,1,free folk,,,,,,,0,0,0,0,0,,,,,0,1,,0,0.0,0
1302,Raynard,Septon,1,,,,,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,,0,0.020066889632107,1
1303,Raynald Westerling,Ser,1,,,,,,House Westerling,,0,0,1,1,0,,,,,0,1,,0,0.0702341137123745,0
1304,Red Alyn of the Rosewood,,1,,,,,,Night's Watch,,0,0,1,0,0,,,,,0,0,,0,0.0133779264214046,0
1305,Raynard Ruttiger,Ser,0,,,,,,House Ruttiger,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
1306,Raymund Frey,Ser,1,,264.0,,,,House Frey,Beony Beesbury,0,1,1,1,1,,,,1.0,1,1,41.0,0,0.177257525083612,1
1307,Regenard Estren,Wyndhall,0,,,,,,House Estren,,1,0,1,1,1,,,,,0,1,,0,0.020066889632107,1
1308,Renly Norcross,,1,,296.0,,,,House Norcross,,0,1,1,1,0,,,,,0,0,9.0,0,0.0836120401337792,1
1309,Renfred Rykker,Duskendale,1,,,,,,House Rykker,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1310,Rhea Royce,Runestone,0,,,,,,House Royce,Daemon Targaryen,0,0,0,0,0,,,,0.0,1,1,,0,0.0936454849498327,0
1311,Rennifer Longwaters,Chief Undergaoler,1,,,,,,House Longwaters,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1312,Rhea Florent,,0,,,,,,House Florent,Leyton Hightower,0,1,1,1,0,,,,1.0,1,0,,0,0.107023411371237,1
1313,Rhogoro,Khalakka,1,Dothraki,,,,,,,1,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
1314,Rickard Ryswell,,1,Northmen,,,,,House Ryswell,,0,0,0,1,1,,,,,0,0,,0,0.040133779264214,1
1315,Rickard Thorne,Ser,1,,,,,,House Thorne,,0,0,0,0,0,,,,,0,1,,0,0.0267558528428093,0
1316,Rickard Wylde,,0,,295.0,,,,House Wylde,,0,1,1,1,0,,,,,0,0,10.0,0,0.160535117056856,1
1317,Robert Frey,,0,,286.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,19.0,0,0.060200668896321,1
1318,Robert Flowers,Ser,1,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0.060200668896321,1
1319,Robert Brax,Ser,0,,,,,,House Brax,,0,1,1,0,0,,,,,0,1,,0,0.0468227424749163,0
1320,Robin Hill,Lord Commander of the Night's Watch,1,,,,,,Night's Watch,,0,0,1,0,0,,,,,0,1,,0,0.0568561872909698,1
1321,Robin Flint,Lord of Flint's Finger,0,,,,,,House Flint of Widow's Watch,,1,1,1,1,0,,,,,0,1,,0,0.0501672240802675,0
1322,Robin Moreland,Lord,1,,,,,,House Moreland,,0,0,0,1,1,,,,,0,1,,0,0.0133779264214046,1
1323,Robin Ryger,Ser,1,,237.0,,,,House Ryger,,1,1,1,1,1,,,,,0,1,68.0,0,0.0735785953177257,1
1324,Rodrik Flint,Lord Commander of the Night's Watch,1,,,,,,House Flint,,0,0,1,0,0,,,,,0,1,,0,0.0635451505016722,1
1325,Rodrik Stark,King in the North,1,Northmen,,,,,House Stark,,1,0,0,0,0,,,,,0,1,,0,0.040133779264214,1
1326,Rodrik Ryswell,Rills,1,Northmen,,,,,House Ryswell,,0,0,0,1,1,,,,,0,1,,0,0.040133779264214,1
1327,Roger Hogg,Ser,1,,,,,,House Hogg,,0,0,0,1,0,,,,,0,1,,0,0.0267558528428093,1
1328,Rodwell Stark,Winterfell,1,Northmen,,,,,House Stark,Myriame Manderly,0,1,0,0,0,,,,1.0,1,1,,0,0.130434782608695,1
1329,Rolland Longthorpe,Longsister,0,,,,,,House Longthorpe,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1330,Rolland Uffering,Ser,1,,,,,,House Uffering,Rohanne Webber,0,0,0,0,0,,,,0.0,1,1,,0,0.0234113712374581,1
1331,Ronel Rivers,,0,,,,,,House Frey,,1,1,1,1,1,,,,,0,0,,0,0.0234113712374581,1
1332,Ronald Connington,Knight of Griffin's Roost,1,,,,,,House Connington,,0,0,0,0,1,,,,,0,1,,0,0.0334448160535117,1
1333,Ronald Vance,Ser,1,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1334,Roro Uhoris,Cobblecat,1,Tyroshi,,,,,,,0,0,1,0,1,,,,,0,1,,0,0.020066889632107,1
1335,Royce Coldwater,Coldwater Burn,0,,,,,,House Coldwater,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
1336,Rufus Leek,Ser,0,,,,,,House Leek,,0,0,0,1,1,,,,,0,1,,0,0.0267558528428093,1
1337,Rugen,Undergaoler,1,,,,,,,,1,0,1,1,0,,,,,0,1,,0,0.0234113712374581,1
1338,Runcel Hightower,Lord Commander of the Night's Watch,1,,,,,,House Hightower,,0,0,1,0,0,,,,,0,1,,0,0.0535117056856187,1
1339,Rupert Brax,Ser,1,,,,,,House Brax,,0,1,1,0,0,,,,,0,1,,0,0.040133779264214,0
1340,Rycherd Crane,Ser,0,,,,,,House Crane,Rylene Florent,0,1,1,1,0,,,,1.0,1,1,,0,0.0702341137123745,1
